t,E,dt,integrator,sx,sy,vx,vy,ax,ay
1.359999,2943.1143,0.005,HEUN,500.0,399.98807,0.0,1.0805479,0.0,35.16827
1.3649989,2942.8457,0.005,HEUN,500.0,399.9939,0.0,1.2055144,0.0,14.072526
1.3699989,2942.5417,0.005,HEUN,500.0,400.0001,0.0,1.2231777,0.0,-6.813212
1.3749989,2942.2551,0.005,HEUN,500.0,400.00613,0.0,1.1393845,0.0,-25.83757
1.3799989,2942.026,0.005,HEUN,500.0,400.0115,0.0,0.96694636,0.0,-41.442043
1.3849989,2941.8762,0.005,HEUN,500.0,400.0158,0.0,0.72646165,0.0,-52.578842
1.3899989,2941.8025,0.005,HEUN,500.0,400.01877,0.0,0.44206733,0.0,-58.654266
1.3949989,2941.7815,0.005,HEUN,500.0,400.02023,0.0,0.14026114,0.0,-59.512997
1.3999989,2941.782,0.005,HEUN,500.0,400.0202,0.0,-0.15323421,0.0,-55.498
1.4049989,2941.763,0.005,HEUN,500.0,400.01874,0.0,-0.41511673,0.0,-47.123425
1.4099989,2941.7075,0.005,HEUN,500.0,400.01608,0.0,-0.6255866,0.0,-35.467056
